frame,global_rmsd,core_rmsd
1355,6.313,2.149
1356,6.179,2.308
1357,6.135,2.225
1358,6.270,2.278
1359,6.240,2.301
1360,6.242,2.342
1361,6.411,2.293
1362,6.302,2.250
1363,6.246,2.361
1364,6.078,2.271
1365,6.120,2.232
1366,6.268,2.288
1367,6.216,2.244
1368,6.288,2.260
1369,6.429,2.323
1370,6.174,2.369
1371,6.190,2.372
1372,6.316,2.300
1373,6.369,2.299
1374,6.397,2.359
1375,6.356,2.379
1376,6.239,2.274
1377,6.305,2.306
1378,6.222,2.296
1379,6.304,2.317
1380,6.288,2.376
1381,6.315,2.370
1382,6.321,2.471
1383,6.466,2.396
1384,6.526,2.369
1385,6.355,2.369
1386,6.317,2.304
1387,6.420,2.241
1388,6.515,2.251
1389,6.441,2.335
1390,6.362,2.377
1391,6.326,2.296
1392,6.381,2.419
1393,6.236,2.320
1394,6.204,2.258
1395,6.235,2.382
1396,6.201,2.367
1397,6.285,2.277
1398,6.415,2.334
1399,6.111,2.309
1400,6.154,2.302
1401,5.954,2.318
1402,5.943,2.261
1403,6.008,2.372
1404,6.039,2.347
1405,6.082,2.410
1406,5.996,2.365
1407,5.858,2.318
1408,6.008,2.317
1409,5.885,2.327
1410,5.647,2.247
1411,5.782,2.393
1412,5.878,2.385
1413,5.728,2.394
1414,5.683,2.351
1415,5.715,2.282
1416,5.777,2.289
1417,6.011,2.376
1418,6.127,2.366
1419,6.032,2.347
1420,5.917,2.355
1421,6.142,2.386
1422,6.074,2.367
1423,6.094,2.450
1424,6.060,2.398
1425,6.221,2.411
1426,6.180,2.382
1427,6.103,2.391
1428,6.042,2.353
1429,5.923,2.373
1430,5.718,2.302
1431,5.781,2.298
1432,5.775,2.297
1433,5.857,2.324
1434,5.857,2.369
1435,5.895,2.326
1436,5.801,2.229
1437,5.960,2.254
1438,5.960,2.321
1439,5.872,2.371
1440,5.902,2.302
1441,5.945,2.350
1442,6.120,2.415
1443,6.053,2.352
1444,6.078,2.200
1445,6.206,2.348
1446,6.058,2.384
1447,6.137,2.329
1448,6.012,2.299
1449,6.176,2.304
1450,6.099,2.311
1451,6.465,2.316
1452,6.349,2.217
1453,6.305,2.308
1454,6.270,2.361
1455,6.250,2.324
1456,6.293,2.390
1457,6.279,2.353
1458,6.233,2.339
1459,6.358,2.361
1460,6.407,2.411
1461,6.204,2.324
1462,6.188,2.340
1463,6.115,2.341
1464,6.104,2.283
1465,6.069,2.282
1466,6.076,2.251
1467,6.248,2.266
1468,6.178,2.310
1469,6.111,2.179
1470,6.031,2.266
1471,6.145,2.342
1472,6.165,2.259
1473,6.272,2.353
1474,6.340,2.399
1475,6.275,2.411
1476,6.301,2.372
1477,6.353,2.324
1478,6.549,2.312
1479,6.364,2.255
1480,6.380,2.389
1481,6.373,2.400
1482,6.322,2.350
1483,6.315,2.390
1484,6.315,2.440
1485,6.155,2.333
1486,6.178,2.332
1487,6.123,2.303
1488,6.257,2.425
1489,6.212,2.331
1490,6.226,2.267
1491,6.287,2.314
1492,6.261,2.303
1493,6.334,2.295
1494,6.283,2.234
1495,6.278,2.263
1496,6.280,2.196
1497,6.147,2.237
1498,6.190,2.212
1499,6.138,2.258
1500,6.146,2.188
1501,6.327,2.229
1502,6.184,2.292
1503,6.130,2.251
1504,6.234,2.238
1505,6.176,2.248
1506,6.162,2.211
1507,6.333,2.264
1508,6.201,2.223
1509,6.256,2.335
1510,6.391,2.333
1511,6.310,2.280
1512,6.341,2.330
1513,6.582,2.415
1514,6.456,2.411
1515,6.389,2.343
1516,6.518,2.417
1517,6.369,2.399
1518,6.243,2.389
1519,6.355,2.370
1520,6.442,2.386
1521,6.428,2.356
1522,6.474,2.426
1523,6.732,2.362
1524,6.462,2.433
1525,6.458,2.309
1526,6.531,2.276
1527,6.645,2.269
1528,6.437,2.295
1529,6.396,2.323
1530,6.333,2.311
1531,6.363,2.238
1532,6.652,2.323
1533,6.545,2.381
1534,6.409,2.323
1535,6.270,2.359
1536,6.407,2.329
1537,6.390,2.325
1538,6.422,2.341
1539,6.196,2.265
1540,6.251,2.312
1541,6.377,2.332
1542,6.327,2.339
1543,6.314,2.309
1544,6.129,2.316
1545,6.130,2.329
1546,6.137,2.326
1547,5.937,2.406
1548,6.053,2.393
1549,6.015,2.405
1550,6.076,2.320
1551,6.276,2.365
1552,6.384,2.350
1553,6.376,2.363
1554,6.320,2.334
1555,6.313,2.339
1556,6.234,2.319
1557,6.209,2.382
1558,6.232,2.305
1559,6.300,2.446
1560,6.345,2.456
1561,6.316,2.464
1562,6.209,2.447
1563,6.254,2.441
1564,6.254,2.352
1565,6.216,2.373
1566,6.184,2.463
1567,6.002,2.455
1568,6.108,2.387
1569,6.280,2.410
1570,6.279,2.454
1571,6.319,2.456
1572,6.212,2.437
1573,6.207,2.499
1574,6.337,2.447
1575,6.178,2.490
1576,6.340,2.541
1577,6.246,2.530
1578,6.151,2.490
1579,6.212,2.451
1580,6.210,2.377
1581,6.162,2.399
1582,6.258,2.453
1583,6.430,2.538
1584,6.371,2.518
1585,6.357,2.482
1586,6.358,2.556
1587,6.304,2.489
1588,6.187,2.343
1589,6.176,2.468
1590,6.211,2.488
1591,6.256,2.434
1592,6.115,2.348
1593,6.189,2.435
1594,6.181,2.498
1595,6.108,2.403
1596,6.073,2.431
1597,6.107,2.565
1598,6.153,2.630
1599,5.908,2.600
1600,5.917,2.580
1601,5.901,2.568
1602,5.962,2.488
1603,5.983,2.578
1604,5.897,2.483
1605,6.034,2.579
1606,5.996,2.466
1607,5.986,2.504
1608,6.151,2.556
1609,6.096,2.427
1610,6.139,2.482
1611,6.096,2.440
1612,6.228,2.511
1613,6.100,2.471
1614,6.259,2.480
1615,6.108,2.440
1616,6.210,2.396
1617,6.097,2.383
1618,6.185,2.436
1619,6.180,2.454
1620,6.167,2.465
1621,6.147,2.436
1622,6.164,2.381
1623,6.201,2.383
1624,6.031,2.244
1625,6.089,2.300
1626,6.025,2.444
1627,6.081,2.323
1628,6.193,2.326
1629,6.018,2.318
1630,5.859,2.349
1631,5.913,2.376
1632,6.043,2.288
1633,6.110,2.322
1634,6.171,2.397
1635,6.192,2.308
1636,6.220,2.451
1637,6.181,2.340
1638,6.297,2.378
1639,6.056,2.300
1640,6.007,2.394
1641,6.165,2.287
1642,6.218,2.369
1643,6.119,2.370
1644,6.227,2.388
1645,6.411,2.385
1646,6.263,2.403
1647,6.349,2.324
1648,6.330,2.386
1649,6.352,2.395
1650,6.297,2.318
1651,6.297,2.373
1652,6.243,2.486
1653,6.165,2.443
1654,6.236,2.453
1655,6.223,2.454
1656,6.285,2.424
1657,6.242,2.406
1658,6.234,2.478
1659,6.192,2.346
1660,6.046,2.390
1661,5.921,2.386
1662,5.897,2.433
1663,6.027,2.417
1664,6.123,2.471
1665,6.033,2.390
1666,6.033,2.445
1667,5.968,2.344
1668,5.922,2.380
1669,6.060,2.393
1670,6.094,2.447
1671,6.190,2.516
1672,6.129,2.473
1673,6.266,2.511
1674,6.132,2.449
1675,6.282,2.419
1676,6.323,2.407
1677,6.262,2.400
1678,6.295,2.430
1679,6.318,2.464
1680,6.288,2.416
1681,6.294,2.432
1682,6.245,2.420
1683,6.185,2.482
1684,6.068,2.398
1685,6.218,2.524
1686,6.160,2.391
1687,6.099,2.368
1688,6.056,2.374
1689,5.950,2.383
1690,5.997,2.405
1691,6.053,2.389
1692,6.148,2.337
1693,6.126,2.442
1694,6.083,2.391
1695,6.191,2.418
1696,6.420,2.422
1697,6.322,2.374
1698,6.335,2.400
1699,6.380,2.422
1700,6.297,2.329
1701,6.266,2.417
1702,6.219,2.447
1703,6.335,2.430
1704,6.207,2.430
1705,6.207,2.446
1706,6.134,2.449
1707,6.186,2.368
1708,6.288,2.403
1709,6.230,2.370
1710,6.225,2.352
1711,6.189,2.394
1712,6.280,2.350
1713,6.392,2.347
1714,6.307,2.388
1715,6.332,2.493
1716,6.256,2.390
1717,6.381,2.426
1718,6.310,2.416
1719,6.488,2.443
1720,6.291,2.375
1721,6.305,2.389
1722,6.296,2.347
1723,6.349,2.452
1724,6.510,2.291
1725,6.548,2.368
1726,6.380,2.339
1727,6.492,2.406
1728,6.378,2.435
1729,6.359,2.310
1730,6.359,2.314
1731,6.226,2.280
1732,6.313,2.322
1733,6.359,2.374
1734,6.417,2.328
1735,6.330,2.315
1736,6.364,2.345
1737,6.444,2.375
1738,6.271,2.259
1739,6.306,2.291
1740,6.219,2.324
1741,6.360,2.340
1742,6.383,2.210
1743,6.369,2.193
1744,6.443,2.207
1745,6.324,2.218
1746,6.128,2.235
1747,6.312,2.234
1748,6.333,2.251
1749,6.357,2.364
1750,6.383,2.324
1751,6.341,2.313
1752,6.347,2.302
1753,6.441,2.306
1754,6.311,2.323
1755,6.350,2.314
1756,6.301,2.248
1757,6.272,2.317
1758,6.423,2.201
1759,6.482,2.184
1760,6.463,2.229
1761,6.384,2.305
1762,6.411,2.311
1763,6.430,2.335
1764,6.248,2.338
1765,6.141,2.342
1766,6.310,2.353
1767,6.331,2.365
1768,6.279,2.285
1769,6.275,2.330
1770,6.424,2.395
1771,6.440,2.281
1772,6.320,2.250
1773,6.276,2.340
1774,6.257,2.291
1775,6.418,2.301
1776,6.466,2.281
1777,6.546,2.274
1778,6.520,2.303
1779,6.543,2.254
1780,6.653,2.432
1781,6.590,2.362
1782,6.616,2.358
1783,6.625,2.388
1784,6.652,2.406
1785,6.495,2.441
1786,6.645,2.534
1787,6.503,2.360
1788,6.526,2.379
1789,6.443,2.466
1790,6.571,2.416
1791,6.405,2.438
1792,6.516,2.439
1793,6.413,2.345
1794,6.393,2.397
1795,6.349,2.398
1796,6.380,2.361
1797,6.293,2.311
1798,6.300,2.344
1799,6.409,2.412
1800,6.397,2.380
1801,6.377,2.452
1802,6.440,2.435
1803,6.364,2.347
1804,6.406,2.349
1805,6.411,2.399
1806,6.389,2.291
1807,6.515,2.369
1808,6.421,2.431
1809,6.393,2.443
1810,6.437,2.400
1811,6.323,2.413
1812,6.461,2.401
1813,6.395,2.346
1814,6.361,2.345
1815,6.378,2.413
1816,6.389,2.596
1817,6.440,2.449
1818,6.421,2.564
1819,6.325,2.474
1820,6.660,2.513
1821,6.541,2.522
1822,6.657,2.606
1823,6.564,2.572
1824,6.564,2.672
1825,6.560,2.541
1826,6.654,2.581
1827,6.613,2.486
1828,6.611,2.527
1829,6.483,2.539
1830,6.439,2.519
1831,6.482,2.482
1832,6.504,2.576
1833,6.513,2.449
1834,6.553,2.632
1835,6.556,2.557
1836,6.608,2.571
1837,6.566,2.532
1838,6.491,2.444
1839,6.409,2.547
1840,6.479,2.481
1841,6.364,2.494
1842,6.468,2.551
1843,6.322,2.458
1844,6.567,2.580
1845,6.544,2.488
1846,6.548,2.475
1847,6.479,2.443
1848,6.608,2.585
1849,6.587,2.570
1850,6.725,2.598
1851,6.624,2.452
1852,6.716,2.462
1853,6.529,2.482
1854,6.495,2.595
1855,6.449,2.535
1856,6.389,2.575
1857,6.293,2.621
1858,6.305,2.445
1859,6.398,2.544
1860,6.447,2.570
1861,6.421,2.539
1862,6.342,2.493
1863,6.292,2.460
1864,6.372,2.468
1865,6.412,2.515
1866,6.365,2.640
1867,6.426,2.586
1868,6.457,2.591
1869,6.483,2.521
1870,6.446,2.552
1871,6.380,2.487
1872,6.275,2.462
1873,6.323,2.455
1874,6.339,2.452
1875,6.306,2.489
1876,6.460,2.491
1877,6.280,2.501
1878,6.279,2.344
1879,6.375,2.501
1880,6.370,2.589
1881,6.377,2.483
1882,6.303,2.400
1883,6.230,2.460
1884,6.158,2.476
1885,6.145,2.489
1886,6.332,2.483
1887,6.260,2.536
1888,6.196,2.518
1889,6.274,2.584
1890,6.201,2.553
1891,6.132,2.595
1892,6.200,2.588
1893,6.151,2.610
1894,6.296,2.572
1895,6.282,2.547
1896,6.235,2.497
1897,6.222,2.510
1898,6.265,2.603
1899,6.304,2.540
1900,6.358,2.555
1901,6.398,2.575
1902,6.367,2.506
1903,6.323,2.499
1904,6.332,2.430
1905,6.195,2.418
1906,6.252,2.365
1907,6.444,2.527
1908,6.400,2.434
1909,6.372,2.509
1910,6.338,2.511
1911,6.317,2.434
1912,6.347,2.469
1913,6.367,2.460
1914,6.411,2.551
1915,6.351,2.493
1916,6.283,2.410
1917,6.341,2.439
1918,6.382,2.474
1919,6.377,2.500
1920,6.467,2.564
1921,6.421,2.548
1922,6.421,2.366
1923,6.458,2.428
1924,6.549,2.509
1925,6.482,2.504
1926,6.337,2.500
1927,6.375,2.501
1928,6.305,2.529
1929,6.320,2.533
1930,6.341,2.561
1931,6.332,2.552
1932,6.368,2.634
1933,6.240,2.548
1934,6.210,2.505
1935,6.207,2.621
1936,6.264,2.638
1937,6.176,2.604
1938,6.223,2.548
1939,6.019,2.492
1940,6.022,2.462
1941,6.038,2.586
1942,5.922,2.575
1943,5.952,2.646
1944,5.921,2.690
1945,5.980,2.623
1946,5.985,2.558
1947,5.977,2.435
1948,6.006,2.592
1949,5.879,2.486
1950,5.939,2.552
1951,5.896,2.492
1952,5.962,2.616
1953,6.003,2.516
1954,5.984,2.476
1955,6.012,2.614
1956,6.055,2.580
1957,5.994,2.559
1958,5.912,2.512
1959,5.986,2.539
1960,6.118,2.639
1961,6.029,2.535
1962,5.924,2.517
1963,5.998,2.472
1964,5.875,2.447
1965,5.946,2.597
1966,5.976,2.533
1967,5.923,2.584
1968,5.927,2.526
1969,5.955,2.536
1970,6.024,2.603
1971,6.088,2.554
1972,6.100,2.562
1973,6.033,2.525
1974,6.076,2.547
1975,6.003,2.450
1976,5.996,2.480
1977,5.886,2.490
1978,5.706,2.443
1979,5.751,2.516
1980,5.855,2.483
1981,5.788,2.531
1982,5.748,2.523
1983,5.833,2.530
1984,5.827,2.556
1985,5.803,2.446
1986,5.933,2.530
1987,5.837,2.581
1988,5.892,2.570
1989,5.961,2.571
1990,5.985,2.538
1991,5.852,2.558
1992,5.948,2.662
1993,6.002,2.704
1994,6.197,2.622
1995,6.175,2.750
1996,6.079,2.642
1997,6.157,2.588
1998,6.111,2.573
1999,6.053,2.572
2000,6.156,2.730
2001,6.037,2.683
2002,5.963,2.671
2003,5.975,2.592
2004,5.990,2.542
2005,6.077,2.596
2006,6.093,2.606
2007,6.116,2.692
2008,6.049,2.712
2009,6.029,2.734
2010,6.052,2.867
2011,6.158,2.783
2012,6.380,2.870
2013,6.284,2.814
2014,6.372,2.725
2015,6.382,2.807
2016,6.335,2.694
2017,6.370,2.701
2018,6.358,2.778
2019,6.372,2.731
2020,6.349,2.693
2021,6.325,2.634
2022,6.289,2.659
2023,6.291,2.743
2024,6.302,2.678
2025,6.265,2.756
2026,6.273,2.645
2027,6.200,2.691
2028,6.274,2.610
2029,6.261,2.677
2030,6.219,2.712
2031,6.144,2.716
2032,6.259,2.642
2033,6.139,2.659
2034,6.171,2.572
2035,6.153,2.647
2036,6.240,2.698
2037,6.219,2.640
2038,6.292,2.625
2039,6.384,2.704
2040,6.281,2.742
2041,6.137,2.672
2042,6.208,2.676
2043,6.247,2.639
2044,6.288,2.605
2045,6.224,2.603
2046,6.090,2.564
2047,6.163,2.546
2048,6.238,2.556
2049,6.286,2.555
2050,6.268,2.612
2051,6.357,2.534
2052,6.394,2.540
2053,6.380,2.503
2054,6.481,2.620
2055,6.376,2.546
2056,6.300,2.510
2057,6.180,2.545
2058,6.295,2.601
2059,6.326,2.711
2060,6.278,2.583
2061,6.279,2.651
2062,6.371,2.623
2063,6.385,2.555
2064,6.348,2.603
2065,6.434,2.594
2066,6.423,2.617
2067,6.460,2.612
2068,6.544,2.718
2069,6.498,2.666
2070,6.513,2.712
2071,6.527,2.588
2072,6.632,2.698
2073,6.574,2.686
2074,6.598,2.707
2075,6.636,2.656
2076,6.749,2.702
2077,6.635,2.714
2078,6.607,2.700
2079,6.652,2.634
2080,6.625,2.669
2081,6.792,2.632
2082,6.692,2.665
2083,6.580,2.625
2084,6.617,2.662
2085,6.652,2.672
2086,6.665,2.854
2087,6.689,2.719
2088,6.702,2.690
2089,6.704,2.731
2090,6.744,2.684
2091,6.803,2.718
2092,6.740,2.599
2093,6.586,2.545
2094,6.535,2.524
2095,6.385,2.566
2096,6.371,2.582
2097,6.436,2.595
2098,6.492,2.632
2099,6.502,2.688
2100,6.270,2.624
2101,6.314,2.577
2102,6.252,2.674
2103,6.425,2.483
2104,6.456,2.532
2105,6.475,2.632
2106,6.372,2.669
2107,6.419,2.574
2108,6.430,2.612
2109,6.344,2.622
2110,6.256,2.617
2111,6.223,2.598
2112,6.211,2.659
2113,6.292,2.626
2114,6.289,2.677
2115,6.226,2.718
2116,6.292,2.752
2117,6.365,2.765
2118,6.390,2.724
2119,6.450,2.689
2120,6.481,2.765
2121,6.566,2.762
2122,6.515,2.674
2123,6.604,2.709
2124,6.453,2.752
2125,6.582,2.867
2126,6.602,2.678
2127,6.454,2.763
2128,6.513,2.727
2129,6.560,2.762
2130,6.627,2.701
2131,6.578,2.697
2132,6.446,2.697
2133,6.479,2.691
2134,6.445,2.649
2135,6.521,2.697
2136,6.314,2.614
2137,6.398,2.642
2138,6.484,2.686
2139,6.420,2.591
2140,6.290,2.701
2141,6.252,2.608
2142,6.322,2.700
2143,6.359,2.618
2144,6.176,2.641
2145,6.261,2.653
2146,6.161,2.595
2147,6.227,2.678
2148,6.047,2.601
2149,6.153,2.653
2150,6.173,2.586
2151,6.186,2.583
2152,6.410,2.743
2153,6.472,2.795
2154,6.428,2.744
2155,6.447,2.681
2156,6.462,2.690
2157,6.492,2.680
2158,6.594,2.646
2159,6.544,2.702
2160,6.441,2.685
2161,6.467,2.778
2162,6.423,2.808
2163,6.560,2.765
2164,6.556,2.775
2165,6.545,2.655
2166,6.649,2.764
2167,6.477,2.720
2168,6.434,2.681
2169,6.633,2.843
2170,6.699,2.739
2171,6.605,2.689
2172,6.570,2.568
2173,6.590,2.634
2174,6.671,2.658
2175,6.631,2.602
2176,6.613,2.519
2177,6.603,2.596
2178,6.601,2.649
2179,6.517,2.695
2180,6.468,2.751
2181,6.441,2.714
2182,6.424,2.605
2183,6.390,2.684
2184,6.473,2.545
2185,6.453,2.684
2186,6.393,2.621
2187,6.384,2.658
2188,6.355,2.637
2189,6.266,2.724
2190,6.300,2.761
2191,6.429,2.691
2192,6.376,2.698
2193,6.526,2.677
2194,6.527,2.686
2195,6.647,2.651
2196,6.459,2.639
2197,6.532,2.679
2198,6.471,2.600
2199,6.514,2.640
2200,6.529,2.529
2201,6.497,2.544
2202,6.551,2.603
2203,6.716,2.626
2204,6.762,2.733
2205,6.701,2.573
2206,6.847,2.637
2207,6.638,2.643
2208,6.599,2.485
2209,6.667,2.643
2210,6.614,2.640
2211,6.675,2.635
2212,6.742,2.603
2213,6.844,2.638
2214,6.822,2.642
2215,6.788,2.688
2216,6.755,2.721
2217,6.751,2.698
2218,6.697,2.740
2219,6.710,2.592
2220,6.573,2.515
2221,6.704,2.518
2222,6.914,2.588
2223,6.804,2.589
2224,6.662,2.533
2225,6.648,2.539
2226,6.638,2.495
2227,6.667,2.505
2228,6.615,2.475
2229,6.589,2.506
2230,6.648,2.585
2231,6.740,2.589
2232,6.855,2.724
2233,6.749,2.605
2234,6.717,2.651
2235,6.748,2.563
2236,6.615,2.488
2237,6.797,2.618
2238,6.836,2.533
2239,6.582,2.427
2240,6.476,2.336
2241,6.307,2.385
2242,6.500,2.517
2243,6.480,2.418
2244,6.517,2.435
2245,6.556,2.551
2246,6.669,2.581
2247,6.454,2.545
2248,6.433,2.432
2249,6.361,2.536
2250,6.715,2.466
2251,6.828,2.560
2252,6.648,2.691
2253,6.621,2.634
2254,6.624,2.558
2255,6.650,2.514
2256,6.724,2.517
2257,6.590,2.421
2258,6.544,2.534
2259,6.598,2.468
2260,6.516,2.406
2261,6.616,2.445
2262,6.558,2.460
2263,6.522,2.487
2264,6.725,2.491
2265,6.692,2.374
2266,6.771,2.454
2267,6.851,2.376
2268,6.593,2.383
2269,6.378,2.319
2270,6.376,2.359
2271,6.379,2.310
2272,6.280,2.283
2273,6.310,2.324
2274,6.359,2.330
2275,6.491,2.235
2276,6.476,2.303
2277,6.385,2.378
2278,6.318,2.312
2279,6.460,2.359
2280,6.604,2.501
2281,6.646,2.459
2282,6.445,2.441
2283,6.614,2.377
2284,6.571,2.408
2285,6.553,2.523
2286,6.569,2.514
2287,6.481,2.502
2288,6.379,2.482
2289,6.288,2.494
2290,6.260,2.516
2291,6.204,2.484
2292,6.303,2.499
2293,6.370,2.362
2294,6.556,2.399
2295,6.532,2.473
2296,6.479,2.303
2297,6.635,2.370
2298,6.444,2.369
2299,6.307,2.309
2300,6.467,2.323
2301,6.524,2.381
2302,6.494,2.396
2303,6.497,2.287
2304,6.528,2.437
2305,6.573,2.332
2306,6.515,2.377
2307,6.552,2.354
2308,6.485,2.352
2309,6.506,2.368
2310,6.476,2.372
2311,6.538,2.418
2312,6.556,2.389
2313,6.671,2.321
2314,6.676,2.408
2315,6.619,2.383
2316,6.687,2.462
2317,6.616,2.402
2318,6.723,2.445
2319,6.636,2.531
2320,6.615,2.408
2321,6.672,2.392
2322,6.576,2.284
2323,6.625,2.403
2324,6.682,2.425
2325,6.602,2.502
2326,6.646,2.432
2327,6.640,2.405
2328,6.459,2.431
2329,6.452,2.340
2330,6.585,2.449
2331,6.654,2.429
2332,6.631,2.456
2333,6.794,2.486
2334,6.829,2.554
2335,6.813,2.545
2336,6.839,2.509
2337,6.816,2.585
2338,6.784,2.545
2339,6.625,2.382
2340,6.750,2.457
2341,6.634,2.402
2342,6.597,2.431
2343,6.561,2.364
2344,6.606,2.346
2345,6.614,2.375
2346,6.601,2.285
2347,6.639,2.326
2348,6.679,2.405
2349,6.760,2.431
2350,6.836,2.437
2351,6.848,2.376
2352,6.831,2.332
2353,6.710,2.413
2354,6.797,2.354
2355,6.748,2.306
2356,6.717,2.322
2357,6.754,2.395
2358,6.813,2.397
2359,6.803,2.425
2360,6.735,2.444
2361,6.740,2.399
2362,6.730,2.400
2363,6.748,2.417
2364,6.605,2.443
2365,6.748,2.416
2366,6.826,2.457
2367,6.836,2.432
2368,6.961,2.486
2369,6.709,2.402
2370,6.752,2.409
2371,6.769,2.444
2372,6.842,2.449
2373,6.906,2.450
2374,7.010,2.415
2375,6.939,2.338
2376,6.944,2.485
2377,6.697,2.305
2378,6.732,2.307
2379,6.652,2.296
2380,6.628,2.331
2381,6.716,2.308
2382,6.862,2.350
2383,6.914,2.358
2384,6.738,2.303
2385,6.689,2.280
2386,6.824,2.368
2387,6.713,2.425
2388,6.738,2.464
2389,6.698,2.336
2390,6.663,2.381
2391,6.619,2.374
2392,6.654,2.391
2393,6.591,2.379
2394,6.682,2.541
2395,6.713,2.490
2396,6.683,2.568
2397,6.715,2.485
2398,6.726,2.407
2399,6.606,2.381
2400,6.708,2.438
2401,6.725,2.507
2402,6.651,2.422
2403,6.667,2.422
2404,6.659,2.329
2405,6.654,2.432
2406,6.465,2.381
2407,6.574,2.425
2408,6.601,2.449
2409,6.628,2.410
2410,6.506,2.472
2411,6.501,2.400
2412,6.524,2.455
2413,6.618,2.528
2414,6.634,2.461
2415,6.606,2.437
2416,6.589,2.392
2417,6.592,2.481
2418,6.520,2.488
2419,6.567,2.524
2420,6.532,2.487
2421,6.639,2.482
2422,6.504,2.409
2423,6.488,2.439
2424,6.468,2.428
2425,6.534,2.463
2426,6.319,2.424
2427,6.381,2.487
2428,6.293,2.415
2429,6.305,2.528
2430,6.441,2.460
2431,6.379,2.453
2432,6.291,2.455
2433,6.421,2.373
2434,6.430,2.412
2435,6.405,2.401
2436,6.364,2.414
2437,6.474,2.316
2438,6.503,2.413
2439,6.463,2.451
2440,6.366,2.380
2441,6.475,2.265
2442,6.488,2.367
2443,6.577,2.370
2444,6.402,2.414
2445,6.312,2.451
2446,6.300,2.455
2447,6.307,2.396
2448,6.398,2.470
2449,6.380,2.447
2450,6.271,2.430
2451,6.492,2.472
2452,6.606,2.564
2453,6.464,2.483
2454,6.508,2.417
2455,6.472,2.399
2456,6.391,2.449
2457,6.398,2.433
2458,6.371,2.456
2459,6.342,2.390
2460,6.464,2.453
2461,6.451,2.441
2462,6.394,2.544
2463,6.515,2.564
2464,6.650,2.453
2465,6.663,2.475
2466,6.682,2.549
2467,6.598,2.348
2468,6.834,2.597
2469,6.831,2.435
2470,6.755,2.442
2471,6.796,2.392
2472,6.780,2.451
2473,6.737,2.385
2474,6.874,2.498
2475,6.670,2.467
2476,6.680,2.409
2477,6.575,2.353
2478,6.742,2.358
2479,6.666,2.399
2480,6.651,2.352
2481,6.627,2.369
2482,6.661,2.370
2483,6.791,2.442
2484,6.925,2.406
2485,6.900,2.376
2486,6.856,2.338
2487,6.795,2.324
2488,6.957,2.349
2489,7.024,2.470
2490,7.005,2.355
2491,6.936,2.334
2492,6.793,2.249
2493,6.917,2.360
2494,6.962,2.338
2495,6.993,2.326
2496,7.055,2.345
2497,7.076,2.420
2498,6.983,2.345
2499,7.094,2.390
2500,7.182,2.483
2501,7.183,2.401
2502,7.064,2.376
2503,7.064,2.323
2504,7.145,2.436
2505,7.207,2.363
2506,7.138,2.412
2507,7.233,2.357
2508,7.087,2.408
2509,6.878,2.451
2510,6.846,2.418
2511,6.826,2.354
2512,6.799,2.329
2513,6.858,2.315
2514,6.775,2.318
2515,6.828,2.394
2516,6.888,2.346
2517,6.818,2.379
2518,6.794,2.404
2519,6.739,2.425
2520,6.769,2.417
2521,6.823,2.509
2522,6.868,2.480
2523,6.865,2.381
2524,6.918,2.458
2525,6.758,2.354
2526,6.818,2.309
2527,6.853,2.392
2528,6.685,2.323
2529,6.658,2.378
2530,6.771,2.368
2531,6.789,2.320
2532,6.666,2.314
2533,6.713,2.365
2534,6.792,2.387
2535,6.870,2.365
2536,6.648,2.366
2537,6.708,2.359
2538,6.777,2.345
2539,6.815,2.341
2540,6.582,2.292
2541,6.511,2.389
2542,6.602,2.456
2543,6.528,2.370
2544,6.677,2.429
2545,6.919,2.481
2546,6.962,2.378
2547,6.931,2.399
2548,6.915,2.396
2549,6.888,2.476
2550,7.084,2.423
2551,7.111,2.367
2552,7.075,2.423
2553,7.017,2.386
2554,6.971,2.412
2555,6.990,2.382
2556,6.958,2.471
2557,6.913,2.392
2558,6.912,2.362
2559,6.966,2.380
2560,7.202,2.447
2561,7.098,2.530
2562,7.088,2.498
2563,7.100,2.483
2564,7.097,2.390
2565,7.161,2.520
2566,7.076,2.468
2567,7.105,2.372
2568,7.102,2.386
2569,7.192,2.405
2570,6.996,2.384
2571,7.008,2.369
2572,7.098,2.329
2573,7.133,2.423
2574,7.270,2.572
2575,7.124,2.464
2576,7.100,2.341
2577,7.283,2.549
2578,7.337,2.427
2579,7.307,2.402
2580,7.194,2.290
2581,7.226,2.353
2582,7.261,2.434
2583,7.317,2.378
2584,7.183,2.285
2585,7.377,2.349
2586,7.145,2.308
2587,7.145,2.323
2588,7.257,2.267
2589,7.202,2.134
2590,7.168,2.149
2591,7.252,2.302
2592,7.402,2.231
2593,7.259,2.287
2594,7.272,2.282
2595,7.236,2.312
2596,7.363,2.331
2597,7.360,2.285
2598,7.455,2.289
2599,7.505,2.322
2600,7.193,2.342
2601,7.118,2.352
2602,7.188,2.306
2603,7.181,2.308
2604,7.287,2.339
2605,7.154,2.361
2606,7.183,2.206
2607,7.154,2.275
2608,7.271,2.280
2609,7.248,2.261
2610,7.191,2.289
2611,7.194,2.247
2612,7.156,2.329
2613,7.361,2.390
2614,7.427,2.400
2615,7.367,2.475
2616,7.187,2.330
2617,7.165,2.222
2618,7.041,2.303
2619,7.135,2.298
2620,7.276,2.378
2621,7.228,2.395
2622,7.233,2.323
2623,7.193,2.435
2624,7.035,2.409
2625,7.152,2.477
